"日付け","終値","始値","高値","安値","出来高","前日比%"
"2012年04月05日","12,360.0","12,020.0","12,450.0","12,020.0","10.50K","0.98%"
"2012年04月04日","12,240.0","12,400.0","12,460.0","12,200.0","14.10K","-0.89%"
"2012年04月03日","12,350.0","12,640.0","12,640.0","12,290.0","9.70K","-1.75%"
"2012年04月02日","12,570.0","12,600.0","12,650.0","12,550.0","26.80K","0.88%"
"2012年03月30日","12,460.0","12,600.0","12,730.0","12,460.0","14.40K","-1.58%"
"2012年03月29日","12,660.0","12,780.0","12,780.0","12,630.0","18.00K","-0.94%"
"2012年03月28日","12,780.0","12,650.0","12,780.0","12,500.0","24.40K","0.31%"
"2012年03月27日","12,740.0","12,700.0","12,800.0","12,610.0","27.10K","1.35%"
"2012年03月26日","12,570.0","12,690.0","12,720.0","12,500.0","27.50K","-0.63%"
"2012年03月23日","12,650.0","12,700.0","12,760.0","12,650.0","32.50K","-3.21%"
"2012年03月22日","13,070.0","12,600.0","13,080.0","12,600.0","29.00K","3.73%"
"2012年03月21日","12,600.0","12,670.0","12,680.0","12,500.0","21.80K","0.80%"
"2012年03月19日","12,500.0","12,750.0","12,750.0","12,410.0","12.10K","-0.40%"
"2012年03月16日","12,550.0","12,370.0","12,580.0","12,230.0","29.30K","1.46%"
"2012年03月15日","12,370.0","12,220.0","12,490.0","12,090.0","23.60K","2.83%"
"2012年03月14日","12,030.0","11,720.0","12,060.0","11,720.0","29.90K","4.79%"
"2012年03月13日","11,480.0","11,590.0","11,740.0","11,470.0","14.30K","-0.52%"
"2012年03月12日","11,540.0","11,830.0","11,960.0","11,430.0","19.20K","-1.28%"
"2012年03月09日","11,690.0","11,450.0","11,790.0","11,310.0","153.30K","3.45%"
"2012年03月08日","11,300.0","11,460.0","11,460.0","11,300.0","26.10K","1.25%"
"2012年03月07日","11,160.0","11,100.0","11,170.0","11,040.0","34.60K","-1.41%"
"2012年03月06日","11,320.0","11,540.0","11,550.0","11,320.0","15.60K","-1.48%"
"2012年03月05日","11,490.0","11,700.0","11,760.0","11,490.0","22.00K","-2.79%"
"2012年03月02日","11,820.0","12,200.0","12,200.0","11,780.0","20.50K","-1.50%"
"2012年03月01日","12,000.0","12,160.0","12,240.0","11,940.0","28.20K","-0.74%"
"2012年02月29日","12,090.0","12,410.0","12,560.0","12,090.0","31.00K","-2.11%"
"2012年02月28日","12,350.0","12,400.0","12,500.0","12,170.0","38.10K","-2.37%"
"2012年02月27日","12,650.0","12,990.0","13,000.0","12,630.0","38.40K","1.28%"
"2012年02月24日","12,490.0","12,320.0","12,490.0","12,240.0","33.90K","2.04%"
"2012年02月23日","12,240.0","11,920.0","12,320.0","11,890.0","29.90K","3.47%"
"2012年02月22日","11,830.0","11,450.0","11,830.0","11,430.0","29.10K","2.96%"
"2012年02月21日","11,490.0","11,660.0","11,700.0","11,410.0","11.40K","-1.63%"
"2012年02月20日","11,680.0","11,930.0","12,050.0","11,630.0","21.60K","0.43%"
"2012年02月17日","11,630.0","11,730.0","11,740.0","11,530.0","18.20K","1.75%"
"2012年02月16日","11,430.0","11,430.0","11,820.0","11,330.0","65.10K","1.33%"
"2012年02月15日","11,280.0","10,830.0","11,300.0","10,780.0","36.80K","4.83%"
"2012年02月14日","10,760.0","10,680.0","10,800.0","10,630.0","8.40K","0.00%"
"2012年02月13日","10,760.0","10,850.0","10,850.0","10,740.0","7.60K","-0.37%"
"2012年02月10日","10,800.0","10,930.0","10,930.0","10,750.0","10.60K","-1.10%"
"2012年02月09日","10,920.0","10,760.0","10,950.0","10,760.0","15.80K","2.06%"
"2012年02月08日","10,700.0","10,640.0","10,700.0","10,550.0","27.10K","1.13%"
"2012年02月07日","10,580.0","10,410.0","10,670.0","10,410.0","19.20K","2.03%"
"2012年02月06日","10,370.0","10,490.0","10,550.0","10,350.0","9.10K","-0.19%"
"2012年02月03日","10,390.0","10,420.0","10,460.0","10,380.0","10.20K","0.00%"
"2012年02月02日","10,390.0","10,350.0","10,500.0","10,310.0","11.20K","1.37%"
"2012年02月01日","10,250.0","10,320.0","10,370.0","10,230.0","9.40K","-0.19%"
"2012年01月31日","10,270.0","10,160.0","10,390.0","10,120.0","12.80K","1.08%"
"2012年01月30日","10,160.0","10,250.0","10,310.0","10,150.0","22.80K","-0.97%"
"2012年01月27日","10,260.0","10,030.0","10,340.0","10,030.0","53.10K","-4.91%"
"2012年01月26日","10,790.0","10,740.0","10,860.0","10,720.0","11.50K","-0.64%"
"2012年01月25日","10,860.0","10,770.0","10,880.0","10,650.0","15.80K","1.50%"
"2012年01月24日","10,700.0","10,770.0","10,850.0","10,700.0","5.70K","0.56%"
"2012年01月23日","10,640.0","10,630.0","10,780.0","10,590.0","10.30K","-0.65%"
"2012年01月20日","10,710.0","10,440.0","10,730.0","10,430.0","17.40K","4.28%"
"2012年01月19日","10,270.0","10,100.0","10,300.0","10,020.0","20.40K","1.78%"
"2012年01月18日","10,090.0","10,330.0","10,330.0","10,080.0","24.40K","-2.61%"
"2012年01月17日","10,360.0","10,340.0","10,420.0","10,280.0","9.00K","0.00%"
"2012年01月16日","10,360.0","10,300.0","10,500.0","10,290.0","11.20K","0.19%"
"2012年01月13日","10,340.0","10,460.0","10,460.0","10,160.0","18.50K","-1.15%"
"2012年01月12日","10,460.0","10,430.0","10,580.0","10,420.0","12.20K","0.38%"
"2012年01月11日","10,420.0","10,490.0","10,540.0","10,410.0","15.00K","-1.14%"
"2012年01月10日","10,540.0","10,870.0","10,870.0","10,510.0","16.10K","-0.85%"
"2012年01月06日","10,630.0","10,750.0","10,770.0","10,600.0","14.30K","-0.93%"
"2012年01月05日","10,730.0","10,980.0","10,980.0","10,730.0","16.00K","-2.10%"
"2012年01月04日","10,960.0","10,810.0","10,980.0","10,770.0","25.20K","3.98%"
"2011年12月30日","10,540.0","10,500.0","10,550.0","10,480.0","2.60K","0.09%"
"2011年12月29日","10,530.0","10,550.0","10,570.0","10,450.0","8.40K","-0.28%"
"2011年12月28日","10,560.0","10,730.0","10,750.0","10,540.0","10.70K","-1.58%"
"2011年12月27日","10,730.0","10,700.0","10,830.0","10,700.0","9.00K","1.23%"
"2011年12月26日","10,600.0","10,660.0","10,660.0","10,490.0","8.80K","-0.75%"
"2011年12月22日","10,680.0","10,570.0","10,790.0","10,570.0","18.20K","1.33%"
"2011年12月21日","10,540.0","10,590.0","10,590.0","10,480.0","9.50K","-0.38%"
"2011年12月20日","10,580.0","10,570.0","10,700.0","10,410.0","12.80K","0.19%"
"2011年12月19日","10,560.0","10,910.0","10,910.0","10,470.0","32.10K","-2.85%"
"2011年12月16日","10,870.0","11,030.0","11,030.0","10,850.0","17.70K","-0.55%"
"2011年12月15日","10,930.0","11,100.0","11,120.0","10,930.0","9.50K","-1.80%"
"2011年12月14日","11,130.0","11,350.0","11,500.0","11,130.0","20.40K","-0.45%"
"2011年12月13日","11,180.0","10,980.0","11,230.0","10,920.0","15.40K","1.18%"
"2011年12月12日","11,050.0","11,020.0","11,100.0","10,950.0","11.80K","1.28%"
"2011年12月09日","10,910.0","10,850.0","11,060.0","10,840.0","143.80K","-1.36%"
"2011年12月08日","11,060.0","11,170.0","11,190.0","10,880.0","14.60K","-0.81%"
"2011年12月07日","11,150.0","11,240.0","11,330.0","11,140.0","14.70K","0.81%"
"2011年12月06日","11,060.0","11,210.0","11,290.0","11,060.0","21.20K","-1.69%"
"2011年12月05日","11,250.0","11,320.0","11,450.0","11,200.0","8.60K","0.09%"
"2011年12月02日","11,240.0","11,350.0","11,370.0","11,160.0","10.90K","-2.09%"
"2011年12月01日","11,480.0","11,620.0","11,730.0","11,450.0","15.50K","-1.03%"
"2011年11月30日","11,600.0","11,790.0","11,790.0","11,380.0","19.00K","-1.69%"
"2011年11月29日","11,800.0","11,640.0","11,810.0","11,640.0","21.70K","2.88%"
"2011年11月28日","11,470.0","11,470.0","11,690.0","11,360.0","14.20K","2.69%"
"2011年11月25日","11,170.0","11,050.0","11,330.0","11,020.0","29.20K","2.85%"
"2011年11月24日","10,860.0","11,070.0","11,160.0","10,830.0","25.60K","-4.32%"
"2011年11月22日","11,350.0","11,420.0","11,460.0","11,310.0","12.30K","-2.41%"
"2011年11月21日","11,630.0","11,500.0","11,870.0","11,500.0","4.40K","0.09%"
"2011年11月18日","11,620.0","11,470.0","11,660.0","11,420.0","13.10K","-0.51%"
"2011年11月17日","11,680.0","11,640.0","11,780.0","11,460.0","12.10K","-1.27%"
"2011年11月16日","11,830.0","12,120.0","12,120.0","11,710.0","8.80K","-2.07%"
"2011年11月15日","12,080.0","12,370.0","12,380.0","12,040.0","17.00K","-2.97%"
"2011年11月14日","12,450.0","12,430.0","12,520.0","12,360.0","8.90K","1.30%"
"2011年11月11日","12,290.0","12,370.0","12,430.0","12,140.0","9.90K","-0.97%"
"2011年11月10日","12,410.0","12,030.0","12,470.0","11,980.0","17.60K","1.31%"
"2011年11月09日","12,250.0","12,170.0","12,490.0","12,100.0","16.50K","1.16%"
"2011年11月08日","12,110.0","12,040.0","12,200.0","11,990.0","13.60K","-0.08%"
"2011年11月07日","12,120.0","12,040.0","12,150.0","11,970.0","14.70K","2.28%"
"2011年11月04日","11,850.0","11,700.0","11,890.0","11,670.0","7.70K","2.07%"
"2011年11月02日","11,610.0","11,610.0","11,790.0","11,590.0","21.50K","-1.44%"
"2011年11月01日","11,780.0","12,000.0","12,050.0","11,700.0","10.00K","-2.40%"
"2011年10月31日","12,070.0","11,680.0","12,230.0","11,660.0","24.40K","2.55%"
"2011年10月28日","11,770.0","11,220.0","11,800.0","11,150.0","30.70K","4.53%"
"2011年10月27日","11,260.0","10,940.0","11,360.0","10,860.0","23.50K","0.18%"
"2011年10月26日","11,240.0","11,550.0","11,570.0","10,820.0","23.80K","-3.77%"
"2011年10月25日","11,680.0","11,800.0","11,820.0","11,620.0","8.60K","-2.34%"
"2011年10月24日","11,960.0","11,800.0","12,030.0","11,790.0","8.40K","1.01%"
"2011年10月21日","11,840.0","11,720.0","11,950.0","11,710.0","11.40K","-0.25%"
"2011年10月20日","11,870.0","11,950.0","12,000.0","11,750.0","9.40K","-1.08%"
"2011年10月19日","12,000.0","12,040.0","12,060.0","11,970.0","10.50K","0.00%"
"2011年10月18日","12,000.0","11,970.0","12,130.0","11,960.0","9.00K","-0.99%"
"2011年10月17日","12,120.0","11,900.0","12,140.0","11,900.0","15.10K","3.15%"
"2011年10月14日","11,750.0","11,920.0","12,010.0","11,730.0","16.40K","-3.29%"
"2011年10月13日","12,150.0","11,700.0","12,220.0","11,680.0","18.30K","4.65%"
"2011年10月12日","11,610.0","11,810.0","11,920.0","11,500.0","16.20K","-2.76%"
"2011年10月11日","11,940.0","11,950.0","11,950.0","11,820.0","9.20K","1.36%"
"2011年10月07日","11,780.0","11,850.0","11,970.0","11,750.0","21.00K","-0.25%"
"2011年10月06日","11,810.0","11,860.0","12,040.0","11,700.0","13.10K","0.08%"
"2011年10月05日","11,800.0","11,440.0","11,840.0","11,420.0","15.10K","3.06%"
"2011年10月04日","11,450.0","11,270.0","11,500.0","11,270.0","19.50K","0.88%"
"2011年10月03日","11,350.0","11,270.0","11,400.0","11,200.0","18.90K","1.16%"
"2011年09月30日","11,220.0","11,270.0","11,450.0","11,120.0","19.90K","-1.67%"
"2011年09月29日","11,410.0","11,070.0","11,450.0","10,970.0","40.30K","3.16%"
"2011年09月28日","11,060.0","11,740.0","11,740.0","11,020.0","61.40K","-5.79%"
"2011年09月27日","11,740.0","11,920.0","11,920.0","11,630.0","43.70K","-0.59%"
"2011年09月26日","11,810.0","11,900.0","12,030.0","11,740.0","31.60K","-1.17%"
"2011年09月22日","11,950.0","11,650.0","11,980.0","11,610.0","20.20K","0.93%"
"2011年09月21日","11,840.0","11,650.0","11,990.0","11,650.0","22.10K","1.63%"
"2011年09月20日","11,650.0","11,670.0","11,740.0","11,600.0","14.50K","-1.35%"
"2011年09月16日","11,810.0","11,890.0","11,980.0","11,580.0","30.00K","-0.59%"
"2011年09月15日","11,880.0","12,260.0","12,270.0","11,700.0","30.00K","-2.94%"
"2011年09月14日","12,240.0","12,450.0","12,640.0","12,200.0","17.10K","-0.41%"
"2011年09月13日","12,290.0","12,900.0","12,900.0","12,150.0","33.40K","-5.02%"
"2011年09月12日","12,940.0","12,730.0","13,000.0","12,700.0","13.10K","-1.82%"
"2011年09月09日","13,180.0","13,290.0","13,300.0","13,150.0","117.00K","-1.64%"
"2011年09月08日","13,400.0","13,420.0","13,620.0","13,260.0","19.30K","2.76%"
"2011年09月07日","13,040.0","13,010.0","13,230.0","12,960.0","11.70K","3.08%"
"2011年09月06日","12,650.0","12,920.0","12,920.0","12,550.0","30.20K","-3.07%"
"2011年09月05日","13,050.0","13,030.0","13,150.0","12,930.0","14.40K","-0.61%"
"2011年09月02日","13,130.0","13,280.0","13,310.0","12,930.0","30.80K","-1.13%"
"2011年09月01日","13,280.0","13,520.0","13,590.0","13,230.0","30.50K","0.08%"
"2011年08月31日","13,270.0","13,120.0","13,430.0","13,040.0","44.30K","2.39%"
"2011年08月30日","12,960.0","13,120.0","13,210.0","12,900.0","21.10K","0.08%"
"2011年08月29日","12,950.0","12,640.0","13,100.0","12,600.0","21.90K","1.81%"
"2011年08月26日","12,720.0","12,890.0","12,890.0","12,550.0","12.90K","0.63%"
"2011年08月25日","12,640.0","12,460.0","12,850.0","12,460.0","30.10K","1.69%"
"2011年08月24日","12,430.0","13,100.0","13,160.0","12,330.0","40.40K","-5.19%"
"2011年08月23日","13,110.0","12,070.0","13,210.0","12,040.0","51.80K","9.25%"
"2011年08月22日","12,000.0","12,360.0","12,490.0","12,000.0","16.70K","-2.44%"
"2011年08月19日","12,300.0","11,900.0","12,420.0","11,900.0","30.00K","1.40%"
"2011年08月18日","12,130.0","12,090.0","12,180.0","11,980.0","17.80K","1.08%"
"2011年08月17日","12,000.0","11,970.0","12,200.0","11,890.0","35.10K","2.83%"
"2011年08月16日","11,670.0","12,120.0","12,490.0","11,630.0","61.60K","-3.63%"
"2011年08月15日","12,110.0","11,160.0","12,120.0","11,120.0","49.50K","11.51%"
"2011年08月12日","10,860.0","11,400.0","11,410.0","10,780.0","38.80K","-4.74%"
"2011年08月11日","11,400.0","11,190.0","11,520.0","11,180.0","19.80K","-0.61%"
"2011年08月10日","11,470.0","11,710.0","11,740.0","11,300.0","27.20K","-0.43%"
"2011年08月09日","11,520.0","11,920.0","11,940.0","11,440.0","40.80K","-5.73%"
"2011年08月08日","12,220.0","12,130.0","12,390.0","12,010.0","37.30K","1.50%"
"2011年08月05日","12,040.0","11,470.0","12,040.0","11,470.0","39.70K","0.42%"
"2011年08月04日","11,990.0","11,990.0","12,480.0","11,950.0","37.00K","0.84%"
"2011年08月03日","11,890.0","11,600.0","12,190.0","11,540.0","48.60K","0.51%"
"2011年08月02日","11,830.0","12,220.0","12,220.0","11,680.0","32.70K","-2.55%"
"2011年08月01日","12,140.0","12,430.0","12,860.0","12,080.0","82.20K","-1.06%"
"2011年07月29日","12,270.0","11,400.0","12,420.0","11,100.0","208.50K","-12.98%"
"2011年07月28日","14,100.0","14,010.0","14,250.0","13,970.0","26.60K","1.00%"
"2011年07月27日","13,960.0","13,960.0","14,030.0","13,790.0","32.10K","-2.04%"
"2011年07月26日","14,250.0","14,550.0","14,560.0","14,150.0","33.00K","-2.26%"
"2011年07月25日","14,580.0","14,850.0","14,860.0","14,570.0","15.60K","-2.21%"
"2011年07月22日","14,910.0","14,990.0","15,050.0","14,710.0","20.20K","-0.53%"
"2011年07月21日","14,990.0","14,680.0","14,990.0","14,610.0","13.50K","2.60%"
"2011年07月20日","14,610.0","14,890.0","14,990.0","14,580.0","24.40K","-0.41%"
"2011年07月19日","14,670.0","14,780.0","14,840.0","14,600.0","38.00K","-3.68%"
"2011年07月15日","15,230.0","15,540.0","15,540.0","15,060.0","30.50K","-2.18%"
"2011年07月14日","15,570.0","15,600.0","15,650.0","15,470.0","13.10K","-1.39%"
"2011年07月13日","15,790.0","15,670.0","15,930.0","15,670.0","17.90K","-0.25%"
"2011年07月12日","15,830.0","15,920.0","16,040.0","15,780.0","24.60K","-2.58%"
"2011年07月11日","16,250.0","16,340.0","16,520.0","16,170.0","31.20K","-1.10%"
"2011年07月08日","16,430.0","16,180.0","16,510.0","16,150.0","30.10K","2.43%"
"2011年07月07日","16,040.0","15,800.0","16,130.0","15,800.0","32.00K","1.07%"
"2011年07月06日","15,870.0","15,970.0","16,150.0","15,550.0","62.20K","3.25%"
"2011年07月05日","15,370.0","15,100.0","15,400.0","15,050.0","23.10K","1.79%"
"2011年07月04日","15,100.0","14,990.0","15,170.0","14,850.0","23.00K","1.96%"
"2011年07月01日","14,810.0","15,070.0","15,160.0","14,700.0","30.80K","-1.33%"
"2011年06月30日","15,010.0","15,200.0","15,320.0","14,870.0","39.90K","-1.44%"
"2011年06月29日","15,230.0","15,200.0","15,470.0","15,120.0","27.30K","2.21%"
"2011年06月28日","14,900.0","14,620.0","14,990.0","14,580.0","19.40K","2.12%"
"2011年06月27日","14,590.0","14,820.0","14,820.0","14,480.0","43.80K","-1.55%"
"2011年06月24日","14,820.0","14,650.0","14,950.0","14,600.0","28.80K","0.82%"
"2011年06月23日","14,700.0","15,110.0","15,130.0","14,700.0","45.90K","-4.42%"
"2011年06月22日","15,380.0","15,670.0","15,740.0","15,310.0","28.70K","-1.16%"
"2011年06月21日","15,560.0","15,260.0","15,560.0","15,160.0","14.20K","1.70%"
"2011年06月20日","15,300.0","15,050.0","15,510.0","14,900.0","21.40K","1.59%"
"2011年06月17日","15,060.0","15,730.0","15,730.0","15,050.0","27.10K","-4.20%"
"2011年06月16日","15,720.0","15,860.0","16,060.0","15,710.0","19.70K","-2.24%"
"2011年06月15日","16,080.0","16,400.0","16,410.0","16,000.0","13.80K","-1.35%"
"2011年06月14日","16,300.0","16,000.0","16,380.0","15,780.0","24.70K","2.19%"
"2011年06月13日","15,950.0","16,200.0","16,510.0","15,900.0","30.70K","-2.68%"
"2011年06月10日","16,390.0","16,200.0","16,460.0","15,790.0","180.00K","1.36%"
"2011年06月09日","16,170.0","16,600.0","16,630.0","16,040.0","41.70K","-4.71%"
"2011年06月08日","16,970.0","17,880.0","17,880.0","16,600.0","57.10K","-5.04%"
"2011年06月07日","17,870.0","17,960.0","18,080.0","17,820.0","12.80K","-0.89%"
"2011年06月06日","18,030.0","18,300.0","18,390.0","17,910.0","24.20K","-0.99%"
"2011年06月03日","18,210.0","18,500.0","18,540.0","18,200.0","12.50K","-1.03%"
"2011年06月02日","18,400.0","18,590.0","18,620.0","18,320.0","29.00K","-3.72%"
"2011年06月01日","19,110.0","18,790.0","19,310.0","18,780.0","17.60K","1.59%"
"2011年05月31日","18,810.0","18,300.0","18,810.0","18,300.0","16.30K","2.79%"
"2011年05月30日","18,300.0","18,400.0","18,510.0","18,270.0","7.90K","-1.67%"
"2011年05月27日","18,610.0","18,710.0","18,710.0","18,570.0","6.70K","-0.91%"
"2011年05月26日","18,780.0","18,600.0","18,850.0","18,600.0","12.70K","1.57%"
"2011年05月25日","18,490.0","18,480.0","18,610.0","18,400.0","7.80K","0.38%"
"2011年05月24日","18,420.0","18,150.0","18,440.0","18,150.0","5.90K","1.04%"
"2011年05月23日","18,230.0","18,450.0","18,450.0","18,150.0","10.60K","-1.19%"
"2011年05月20日","18,450.0","18,360.0","18,640.0","18,300.0","11.40K","0.05%"
"2011年05月19日","18,440.0","18,890.0","18,960.0","18,400.0","10.70K","-2.12%"
"2011年05月18日","18,840.0","18,670.0","18,860.0","18,380.0","12.00K","2.00%"
"2011年05月17日","18,470.0","18,310.0","18,470.0","18,230.0","8.70K","1.21%"
"2011年05月16日","18,250.0","18,140.0","18,630.0","18,100.0","24.20K","-0.16%"
"2011年05月13日","18,280.0","18,400.0","18,430.0","17,950.0","43.50K","-1.83%"
"2011年05月12日","18,620.0","18,830.0","19,350.0","18,550.0","19.20K","-2.05%"
"2011年05月11日","19,010.0","19,300.0","19,370.0","18,930.0","26.50K","-1.09%"
"2011年05月10日","19,220.0","19,250.0","19,290.0","19,120.0","13.50K","-0.47%"
"2011年05月09日","19,310.0","19,790.0","19,790.0","19,210.0","19.40K","-2.43%"
"2011年05月06日","19,790.0","19,540.0","19,890.0","19,540.0","5.70K","-0.35%"
"2011年05月02日","19,860.0","19,440.0","19,900.0","19,370.0","14.70K","3.28%"
"2011年04月28日","19,230.0","19,630.0","19,630.0","19,120.0","37.40K","-2.93%"
"2011年04月27日","19,810.0","20,000.0","20,020.0","19,760.0","16.70K","-1.05%"
"2011年04月26日","20,020.0","19,940.0","20,040.0","19,350.0","41.80K","-1.28%"
"2011年04月25日","20,280.0","20,150.0","20,400.0","20,150.0","5.40K","0.80%"
"2011年04月22日","20,120.0","20,150.0","20,200.0","20,090.0","7.40K","-0.64%"
"2011年04月21日","20,250.0","20,380.0","20,380.0","20,140.0","6.40K","-0.34%"
"2011年04月20日","20,320.0","20,300.0","20,400.0","20,190.0","9.20K","0.74%"
"2011年04月19日","20,170.0","20,100.0","20,310.0","20,010.0","24.80K","-0.49%"
"2011年04月18日","20,270.0","20,790.0","20,860.0","20,260.0","23.60K","-2.12%"
"2011年04月15日","20,710.0","20,880.0","21,100.0","20,630.0","14.50K","0.34%"
"2011年04月14日","20,640.0","20,790.0","20,790.0","20,510.0","15.30K","-0.39%"
"2011年04月13日","20,720.0","20,700.0","21,150.0","20,530.0","13.40K","0.19%"
"2011年04月12日","20,680.0","20,950.0","21,090.0","20,560.0","14.20K","-1.76%"
"2011年04月11日","21,050.0","20,630.0","21,180.0","20,630.0","22.40K","2.23%"
"2011年04月08日","20,590.0","20,470.0","20,690.0","20,060.0","47.80K","-1.81%"
"2011年04月07日","20,970.0","21,500.0","21,560.0","20,780.0","26.90K","-3.36%"
"2011年04月06日","21,700.0","21,960.0","21,960.0","21,510.0","15.30K","-1.00%"
"2011年04月05日","21,920.0","22,120.0","22,160.0","21,850.0","14.80K","-1.04%"
"2011年04月04日","22,150.0","22,340.0","22,340.0","22,140.0","10.50K","0.05%"
"2011年04月01日","22,140.0","22,400.0","22,550.0","22,050.0","25.60K","-2.68%"
"2011年03月31日","22,750.0","22,690.0","22,750.0","22,100.0","31.80K","1.79%"
"2011年03月30日","22,350.0","21,850.0","22,350.0","21,740.0","38.60K","2.62%"
"2011年03月29日","21,780.0","21,930.0","22,030.0","21,540.0","38.50K","-2.07%"
"2011年03月28日","22,240.0","22,250.0","22,250.0","22,000.0","26.60K","0.00%"
"2011年03月25日","22,240.0","22,390.0","22,390.0","22,120.0","35.80K","0.86%"
"2011年03月24日","22,050.0","22,500.0","22,540.0","22,050.0","35.50K","-1.87%"
"2011年03月23日","22,470.0","22,120.0","22,750.0","22,120.0","19.00K","0.67%"
"2011年03月22日","22,320.0","22,300.0","22,430.0","22,090.0","29.10K","3.33%"
"2011年03月18日","21,600.0","21,340.0","21,800.0","21,340.0","40.80K","1.65%"
"2011年03月17日","21,250.0","21,010.0","21,490.0","20,750.0","44.00K","-3.45%"
"2011年03月16日","22,010.0","21,260.0","22,290.0","21,260.0","60.50K","6.79%"
"2011年03月15日","20,610.0","20,900.0","21,070.0","20,000.0","92.50K","-3.15%"
"2011年03月14日","21,280.0","20,530.0","22,000.0","20,480.0","59.50K","-7.60%"
"2011年03月11日","23,030.0","23,010.0","23,210.0","23,000.0","241.70K","-0.39%"
"2011年03月10日","23,120.0","23,580.0","23,650.0","23,110.0","24.80K","-2.32%"
"2011年03月09日","23,670.0","23,170.0","23,770.0","23,170.0","24.70K","3.32%"
"2011年03月08日","22,910.0","23,000.0","23,080.0","22,840.0","18.60K","0.09%"
"2011年03月07日","22,890.0","22,940.0","23,110.0","22,820.0","26.20K","-1.97%"
"2011年03月04日","23,350.0","23,670.0","23,840.0","23,270.0","27.20K","0.78%"
"2011年03月03日","23,170.0","23,120.0","23,700.0","22,940.0","32.40K","-0.30%"
"2011年03月02日","23,240.0","23,910.0","23,920.0","23,240.0","48.70K","-3.89%"
"2011年03月01日","24,180.0","24,250.0","24,520.0","24,020.0","24.70K","0.79%"
"2011年02月28日","23,990.0","24,500.0","24,560.0","23,970.0","54.10K","-3.31%"
"2011年02月25日","24,810.0","24,200.0","24,830.0","24,200.0","29.20K","2.82%"
"2011年02月24日","24,130.0","24,370.0","24,420.0","24,080.0","22.20K","-0.70%"
"2011年02月23日","24,300.0","24,350.0","25,050.0","24,230.0","40.60K","-1.74%"
"2011年02月22日","24,730.0","25,610.0","25,680.0","24,720.0","34.60K","-3.59%"
"2011年02月21日","25,650.0","25,450.0","26,150.0","25,450.0","26.20K","1.10%"
"2011年02月18日","25,370.0","25,190.0","25,540.0","24,000.0","49.90K","-0.70%"
"2011年02月17日","25,550.0","25,780.0","26,790.0","25,500.0","91.60K","0.67%"
"2011年02月16日","25,380.0","24,700.0","25,470.0","24,600.0","38.20K","4.06%"
"2011年02月15日","24,390.0","24,340.0","24,520.0","24,240.0","27.40K","0.99%"
"2011年02月14日","24,150.0","24,360.0","24,410.0","24,090.0","15.50K","0.63%"
"2011年02月10日","24,000.0","23,350.0","24,070.0","23,270.0","37.90K","3.63%"
"2011年02月09日","23,160.0","23,130.0","23,190.0","23,120.0","15.00K","0.56%"
"2011年02月08日","23,030.0","22,970.0","23,050.0","22,960.0","6.90K","0.61%"
"2011年02月07日","22,890.0","22,840.0","22,970.0","22,790.0","9.60K","0.22%"
"2011年02月04日","22,840.0","22,970.0","23,000.0","22,790.0","13.80K","-0.04%"
"2011年02月03日","22,850.0","23,210.0","23,250.0","22,710.0","12.40K","-0.48%"
"2011年02月02日","22,960.0","22,960.0","23,060.0","22,010.0","25.90K","2.00%"
"2011年02月01日","22,510.0","22,460.0","22,750.0","22,420.0","19.30K","1.08%"
"2011年01月31日","22,270.0","22,000.0","22,440.0","21,720.0","47.00K","0.63%"
"2011年01月28日","22,130.0","22,660.0","22,880.0","22,110.0","29.30K","-1.95%"
"2011年01月27日","22,570.0","22,310.0","22,710.0","22,310.0","20.60K","1.12%"
"2011年01月26日","22,320.0","22,640.0","22,640.0","22,320.0","14.50K","-1.63%"
"2011年01月25日","22,690.0","22,650.0","22,980.0","22,610.0","33.00K","0.40%"
"2011年01月24日","22,600.0","22,580.0","22,610.0","22,140.0","25.30K","0.09%"
"2011年01月21日","22,580.0","22,900.0","22,900.0","22,420.0","52.20K","-2.17%"
"2011年01月20日","23,080.0","24,110.0","24,110.0","23,050.0","92.40K","-4.11%"
"2011年01月19日","24,070.0","24,250.0","24,310.0","24,040.0","15.50K","-0.08%"
"2011年01月18日","24,090.0","24,210.0","24,210.0","23,970.0","11.90K","-0.29%"
"2011年01月17日","24,160.0","23,890.0","24,260.0","23,890.0","21.20K","1.26%"
"2011年01月14日","23,860.0","24,000.0","24,070.0","23,800.0","30.80K","-0.58%"
"2011年01月13日","24,000.0","23,810.0","24,030.0","23,690.0","19.90K","1.52%"
"2011年01月12日","23,640.0","24,040.0","24,140.0","23,640.0","36.10K","-1.50%"
"2011年01月11日","24,000.0","23,810.0","24,220.0","23,750.0","27.30K","1.78%"
"2011年01月07日","23,580.0","23,630.0","23,740.0","23,520.0","16.90K","0.55%"
"2011年01月06日","23,450.0","23,180.0","23,530.0","23,170.0","28.60K","2.63%"
"2011年01月05日","22,850.0","23,010.0","23,320.0","22,630.0","45.00K","-2.10%"
"2011年01月04日","23,340.0","24,000.0","24,000.0","23,330.0","26.20K","-2.02%"
"2010年12月30日","23,820.0","24,290.0","24,290.0","23,800.0","16.90K","-2.54%"
"2010年12月29日","24,440.0","24,320.0","24,500.0","24,080.0","15.50K","0.53%"
"2010年12月28日","24,310.0","24,480.0","24,480.0","24,290.0","7.90K","-0.69%"
